date,zone_id,direction,stage_max,confidence,evidence_count,confirmed_iso,trigger_iso,zone_low,zone_high,engine_class,filter_kept,summary
2026-03-27,BTC-USDT-SWAP-LONG-1774626472000-26,LONG,confirmed,HIGH,5,2026-03-27T15:51:18+00:00,,66291.35,66362.014425,invalidated_or_expired,,LONG because absorb score 0.607 (bid absorbed sells); range compression observed; 24 defense cycles seen; zone defended for 206 s; OFI score 0.111 (buy-side)
2026-03-27,BTC-USDT-SWAP-LONG-1774626322000-25,LONG,confirmed,HIGH,5,2026-03-27T15:51:18+00:00,,66263.15,66436.05142500001,invalidated_or_expired,,LONG because absorb score 0.631 (bid absorbed sells); range compression observed; 38 defense cycles seen; zone defended for 356 s; OFI score 0.271 (buy-side)
2026-03-27,BTC-USDT-SWAP-LONG-1774628406000-28,LONG,trigger,HIGH,7,2026-03-27T16:28:03+00:00,2026-03-27T17:07:09+00:00,65779.15,66069.95,failed_triggered,True,LONG because absorb score 0.640 (bid absorbed sells); range compression observed; 42 defense cycles seen; zone defended for 477 s; OFI score 0.292 (buy-side); trigger flow multiplier 1.41x; break 0.253% above zone
2026-03-27,BTC-USDT-SWAP-LONG-1774628331000-27,LONG,trigger,HIGH,7,2026-03-27T16:28:03+00:00,2026-03-27T17:07:13+00:00,65779.15,66069.95,failed_triggered,False,LONG because absorb score 0.642 (bid absorbed sells); range compression observed; 88 defense cycles seen; zone defended for 552 s; OFI score 0.204 (buy-side); trigger flow multiplier 1.50x; break 0.268% above zone
2026-03-27,BTC-USDT-SWAP-SHORT-1774620613000-23,SHORT,trigger,HIGH,8,2026-03-27T14:38:37+00:00,2026-03-27T17:44:56+00:00,65686.55,66362.45,failed_triggered,False,SHORT because aggressive buying pressure 0.622 (absorbed); absorb score 0.684 (ask absorbed buys); range compression observed; 35 defense cycles seen; zone defended for 1704 s; OFI score -0.120 (sell-side); trigger flow multiplier 1.92x; break 0.146% below zone
2026-03-27,BTC-USDT-SWAP-SHORT-1774634948000-30,SHORT,trigger,HIGH,7,2026-03-27T18:12:08+00:00,2026-03-27T18:14:24+00:00,65637.21497500001,65729.95,failed_triggered,False,SHORT because absorb score 0.656 (ask absorbed buys); range compression observed; 128 defense cycles seen; zone defended for 180 s; OFI score -0.393 (sell-side); trigger flow multiplier 1.40x; break 0.104% below zone
2026-03-27,BTC-USDT-SWAP-LONG-1774635434000-32,LONG,trigger,HIGH,8,2026-03-27T18:33:55+00:00,2026-03-27T19:58:25+00:00,65540.05,65835.95,failed_triggered,False,LONG because aggressive selling pressure 0.622 (absorbed); absorb score 0.684 (bid absorbed sells); range compression observed; 76 defense cycles seen; zone defended for 1001 s; OFI score 0.204 (buy-side); trigger flow multiplier 1.83x; break 0.242% above zone
2026-03-27,BTC-USDT-SWAP-SHORT-1774635234000-31,SHORT,confirmed,HIGH,5,2026-03-27T18:45:11+00:00,,65540.05,65838.05,invalidated_or_expired,,SHORT because absorb score 0.622 (ask absorbed buys); range compression observed; 20 defense cycles seen; zone defended for 1877 s; OFI score -0.101 (sell-side)
2026-03-27,BTC-USDT-SWAP-SHORT-1774608293000-18,SHORT,confirmed,HIGH,5,2026-03-27T11:00:39+00:00,,65540.05,66936.80167500001,no_trigger,,SHORT because absorb score 0.604 (ask absorbed buys); range compression observed; 35 defense cycles seen; zone defended for 946 s; OFI score -0.440 (sell-side)
2026-03-27,BTC-USDT-SWAP-LONG-1774633774000-29,LONG,confirmed,HIGH,6,2026-03-27T17:52:49+00:00,,65540.05,66381.65,no_trigger,,LONG because aggressive selling pressure 0.668 (absorbed); absorb score 0.603 (bid absorbed sells); range compression observed; 52 defense cycles seen; zone defended for 195 s; OFI score 0.097 (buy-side)
2026-03-27,BTC-USDT-SWAP-LONG-1774655103000-33,LONG,confirmed,HIGH,6,2026-03-27T23:50:09+00:00,,66229.518675,66381.65,no_trigger,,LONG because aggressive selling pressure 0.662 (absorbed); absorb score 0.728 (bid absorbed sells); range compression observed; 4 defense cycles seen; zone defended for 306 s; OFI score 0.215 (buy-side)
2026-03-28,BTC-USDT-SWAP-LONG-1774657037000-3,LONG,trigger,HIGH,7,2026-03-28T00:20:17+00:00,2026-03-28T00:31:12+00:00,66291.187825,66362.25,failed_triggered,True,LONG because absorb score 0.618 (bid absorbed sells); range compression observed; 73 defense cycles seen; zone defended for 180 s; OFI score 0.136 (buy-side); trigger flow multiplier 1.56x; break 0.055% above zone
2026-03-28,BTC-USDT-SWAP-SHORT-1774656577000-2,SHORT,trigger,HIGH,7,2026-03-28T00:40:41+00:00,2026-03-28T01:11:48+00:00,66255.95,66487.75,failed_triggered,True,SHORT because absorb score 0.634 (ask absorbed buys); range compression observed; 16 defense cycles seen; zone defended for 1864 s; OFI score -0.240 (sell-side); trigger flow multiplier 1.43x; break 0.145% below zone
2026-03-28,BTC-USDT-SWAP-SHORT-1774656525000-1,SHORT,trigger,HIGH,7,2026-03-28T00:40:41+00:00,2026-03-28T01:13:31+00:00,66255.95,66487.75,failed_triggered,False,SHORT because aggressive buying pressure 0.653 (absorbed); absorb score 0.705 (ask absorbed buys); range compression observed; 47 defense cycles seen; zone defended for 1916 s; trigger flow multiplier 1.58x; break 0.263% below zone
2026-03-28,BTC-USDT-SWAP-SHORT-1774662687000-8,SHORT,trigger,HIGH,7,2026-03-28T01:54:27+00:00,2026-03-28T02:19:06+00:00,66087.789575,66153.91042500001,failed_triggered,True,SHORT because absorb score 0.609 (ask absorbed buys); range compression observed; 163 defense cycles seen; zone defended for 180 s; OFI score -0.107 (sell-side); trigger flow multiplier 1.40x; break 0.105% below zone
2026-03-28,BTC-USDT-SWAP-LONG-1774659275000-4,LONG,confirmed,HIGH,6,2026-03-28T01:06:01+00:00,,66304.45,66463.95,invalidated_or_expired,,LONG because aggressive selling pressure 0.672 (absorbed); absorb score 0.685 (bid absorbed sells); range compression observed; 70 defense cycles seen; zone defended for 686 s; OFI score 0.168 (buy-side)
2026-03-28,BTC-USDT-SWAP-LONG-1774664758000-10,LONG,trigger,HIGH,6,2026-03-28T02:35:31+00:00,2026-03-28T03:40:02+00:00,65901.05,66065.966475,failed_triggered,False,LONG because absorb score 0.618 (bid absorbed sells); range compression observed; 66 defense cycles seen; zone defended for 573 s; trigger flow multiplier 1.40x; break 0.114% above zone
2026-03-28,BTC-USDT-SWAP-LONG-1774662071000-7,LONG,trigger,HIGH,7,2026-03-28T01:47:32+00:00,2026-03-28T05:24:26+00:00,66051.907525,66151.85,failed_triggered,False,LONG because absorb score 0.628 (bid absorbed sells); range compression observed; 39 defense cycles seen; zone defended for 381 s; OFI score 0.170 (buy-side); trigger flow multiplier 1.49x; break 0.304% above zone
2026-03-28,BTC-USDT-SWAP-SHORT-1774665979000-11,SHORT,confirmed,HIGH,5,2026-03-28T03:14:37+00:00,,65940.263375,66119.55,invalidated_or_expired,,SHORT because absorb score 0.612 (ask absorbed buys); range compression observed; 3 defense cycles seen; zone defended for 1698 s; OFI score -0.166 (sell-side)
2026-03-28,BTC-USDT-SWAP-LONG-1774679676000-13,LONG,trigger,HIGH,8,2026-03-28T06:39:05+00:00,2026-03-28T07:55:23+00:00,66381.34272500001,66447.757275,failed_triggered,False,LONG because aggressive selling pressure 0.628 (absorbed); absorb score 0.607 (bid absorbed sells); range compression observed; 7 defense cycles seen; zone defended for 269 s; OFI score -0.085 (WARNING: sell-side); trigger flow multiplier 2.48x; break 0.052% above zone
2026-03-28,BTC-USDT-SWAP-LONG-1774660665000-6,LONG,trigger,HIGH,7,2026-03-28T01:24:23+00:00,2026-03-28T08:00:04+00:00,66166.85002499999,66249.95,failed_triggered,False,LONG because absorb score 0.656 (bid absorbed sells); range compression observed; 48 defense cycles seen; zone defended for 398 s; OFI score 0.311 (buy-side); trigger flow multiplier 1.42x; break 0.429% above zone
2026-03-28,BTC-USDT-SWAP-SHORT-1774686604000-15,SHORT,trigger,HIGH,7,2026-03-28T08:33:04+00:00,2026-03-28T09:03:54+00:00,66477.794475,66544.305525,failed_triggered,True,SHORT because aggressive buying pressure 0.678 (absorbed); absorb score 0.691 (ask absorbed buys); range compression observed; 179 defense cycles seen; zone defended for 180 s; trigger flow multiplier 1.40x; break 0.242% below zone
2026-03-28,BTC-USDT-SWAP-LONG-1774690718000-16,LONG,trigger,HIGH,8,2026-03-28T09:42:47+00:00,2026-03-28T10:06:30+00:00,66233.25,66304.28557499999,failed_triggered,True,LONG because aggressive selling pressure 0.640 (absorbed); absorb score 0.704 (bid absorbed sells); range compression observed; 64 defense cycles seen; zone defended for 249 s; OFI score -0.156 (WARNING: sell-side); trigger flow multiplier 1.40x; break 0.089% above zone
2026-03-28,BTC-USDT-SWAP-SHORT-1774672561000-12,SHORT,trigger,HIGH,7,2026-03-28T04:49:49+00:00,2026-03-28T10:27:10+00:00,66201.632625,66271.95,failed_triggered,False,SHORT because aggressive buying pressure 0.642 (absorbed); absorb score 0.706 (ask absorbed buys); range compression observed; 99 defense cycles seen; zone defended for 828 s; trigger flow multiplier 6.55x; break 0.085% below zone
2026-03-28,BTC-USDT-SWAP-LONG-1774685109000-14,LONG,confirmed,MID,4,2026-03-28T08:14:46+00:00,,66440.05,66551.208975,invalidated_or_expired,,LONG because absorb score 0.628 (bid absorbed sells); range compression observed; 28 defense cycles seen; zone defended for 577 s
2026-03-28,BTC-USDT-SWAP-LONG-1774660589000-5,LONG,trigger,HIGH,8,2026-03-28T01:24:23+00:00,2026-03-28T13:32:16+00:00,66106.680125,66249.95,failed_triggered,False,LONG because aggressive selling pressure 0.685 (absorbed); absorb score 0.657 (bid absorbed sells); range compression observed; 65 defense cycles seen; zone defended for 474 s; OFI score 0.178 (buy-side); trigger flow multiplier 1.56x; break 0.536% above zone
2026-03-28,BTC-USDT-SWAP-SHORT-1774663765000-9,SHORT,confirmed,HIGH,6,2026-03-28T02:46:19+00:00,,65901.05,66216.74182499999,invalidated_or_expired,,SHORT because aggressive buying pressure 0.604 (absorbed); absorb score 0.664 (ask absorbed buys); range compression observed; 4 defense cycles seen; zone defended for 2214 s; OFI score 0.151 (WARNING: buy-side)
2026-03-28,BTC-USDT-SWAP-LONG-1774706385000-19,LONG,trigger,HIGH,8,2026-03-28T14:04:09+00:00,2026-03-28T15:17:05+00:00,66695.15,66858.06232499999,failed_triggered,False,LONG because aggressive selling pressure 0.663 (absorbed); absorb score 0.710 (bid absorbed sells); range compression observed; 38 defense cycles seen; zone defended for 264 s; OFI score 0.392 (buy-side); trigger flow multiplier 1.41x; break 0.217% above zone
2026-03-28,BTC-USDT-SWAP-LONG-1774706252000-18,LONG,trigger,HIGH,7,2026-03-28T14:00:32+00:00,2026-03-28T15:19:03+00:00,66736.465075,66824.65,failed_triggered,False,LONG because absorb score 0.636 (bid absorbed sells); range compression observed; 45 defense cycles seen; zone defended for 180 s; OFI score 0.106 (buy-side); trigger flow multiplier 1.40x; break 0.288% above zone
2026-03-28,BTC-USDT-SWAP-LONG-1774712731000-20,LONG,confirmed,HIGH,5,2026-03-28T15:55:20+00:00,,66929.95,67048.957725,invalidated_or_expired,,LONG because absorb score 0.642 (bid absorbed sells); range compression observed; 11 defense cycles seen; zone defended for 589 s; OFI score 0.231 (buy-side)
2026-03-28,BTC-USDT-SWAP-LONG-1774716427000-21,LONG,confirmed,MID,4,2026-03-28T16:50:54+00:00,,66828.05,66933.399975,invalidated_or_expired,,LONG because absorb score 0.613 (bid absorbed sells); range compression observed; 28 defense cycles seen; zone defended for 227 s
2026-03-28,BTC-USDT-SWAP-SHORT-1774705080000-17,SHORT,trigger,HIGH,7,2026-03-28T14:09:51+00:00,2026-03-28T23:11:16+00:00,66579.443625,67124.35,failed_triggered,False,SHORT because absorb score 0.629 (ask absorbed buys); range compression observed; 3 defense cycles seen; zone defended for 1911 s; OFI score -0.124 (sell-side); trigger flow multiplier 1.42x; break 0.302% below zone
2026-03-28,BTC-USDT-SWAP-LONG-1774735104000-22,LONG,confirmed,HIGH,6,2026-03-28T22:14:47+00:00,,66244.95,66751.45,no_trigger,,LONG because aggressive selling pressure 0.608 (absorbed); absorb score 0.669 (bid absorbed sells); range compression observed; 34 defense cycles seen; zone defended for 983 s; OFI score -0.139 (WARNING: sell-side)
2026-03-28,BTC-USDT-SWAP-LONG-1774736087000-23,LONG,confirmed,MID,4,2026-03-28T22:34:43+00:00,,66244.95,66751.45,no_trigger,,LONG because absorb score 0.623 (bid absorbed sells); range compression observed; 3 defense cycles seen; zone defended for 1196 s
2026-03-29,BTC-USDT-SWAP-SHORT-1774742430000-1,SHORT,trigger,HIGH,7,2026-03-29T00:06:41+00:00,2026-03-29T00:22:47+00:00,66296.88497500001,66443.75,failed_triggered,True,SHORT because absorb score 0.646 (ask absorbed buys); range compression observed; 26 defense cycles seen; zone defended for 371 s; OFI score -0.115 (sell-side); trigger flow multiplier 6.52x; break 0.072% below zone
2026-03-29,BTC-USDT-SWAP-LONG-1774742870000-3,LONG,trigger,HIGH,7,2026-03-29T00:26:39+00:00,2026-03-29T01:04:04+00:00,66249.05,66445.35607499999,failed_triggered,True,LONG because aggressive selling pressure 0.667 (absorbed); absorb score 0.733 (bid absorbed sells); range compression observed; 3 defense cycles seen; zone defended for 1129 s; trigger flow multiplier 1.52x; break 0.058% above zone
2026-03-29,BTC-USDT-SWAP-LONG-1774743999000-4,LONG,trigger,HIGH,8,2026-03-29T00:46:44+00:00,2026-03-29T01:12:10+00:00,66276.795025,66438.85,failed_triggered,False,LONG because aggressive selling pressure 0.674 (absorbed); absorb score 0.651 (bid absorbed sells); range compression observed; 114 defense cycles seen; zone defended for 1205 s; OFI score 0.059 (buy-side); trigger flow multiplier 1.69x; break 0.129% above zone
2026-03-29,BTC-USDT-SWAP-SHORT-1774742801000-2,SHORT,confirmed,HIGH,5,2026-03-29T00:11:14+00:00,,66352.55,66437.952375,invalidated_or_expired,,SHORT because absorb score 0.624 (ask absorbed buys); range compression observed; 11 defense cycles seen; zone defended for 273 s; OFI score -0.115 (sell-side)
2026-03-29,BTC-USDT-SWAP-LONG-1774753216000-9,LONG,trigger,HIGH,6,2026-03-29T03:04:26+00:00,2026-03-29T03:15:25+00:00,66722.25,66797.231925,failed_triggered,True,LONG because absorb score 0.607 (bid absorbed sells); range compression observed; 41 defense cycles seen; zone defended for 250 s; trigger flow multiplier 1.47x; break 0.094% above zone
2026-03-29,BTC-USDT-SWAP-SHORT-1774746731000-5,SHORT,confirmed,HIGH,5,2026-03-29T01:18:42+00:00,,66472.497125,66557.35,invalidated_or_expired,,SHORT because absorb score 0.634 (ask absorbed buys); range compression observed; 37 defense cycles seen; zone defended for 391 s; OFI score -0.126 (sell-side)
2026-03-29,BTC-USDT-SWAP-SHORT-1774750254000-6,SHORT,confirmed,MID,4,2026-03-29T02:28:15+00:00,,66544.26122500001,66673.75,invalidated_or_expired,,SHORT because absorb score 0.616 (ask absorbed buys); range compression observed; 10 defense cycles seen; zone defended for 1041 s
2026-03-29,BTC-USDT-SWAP-SHORT-1774751295000-7,SHORT,confirmed,MID,4,2026-03-29T02:36:58+00:00,,66547.35,66675.27097499999,invalidated_or_expired,,SHORT because absorb score 0.603 (ask absorbed buys); range compression observed; 48 defense cycles seen; zone defended for 523 s
2026-03-29,BTC-USDT-SWAP-SHORT-1774757504000-12,SHORT,trigger,HIGH,7,2026-03-29T04:39:23+00:00,2026-03-29T04:57:02+00:00,66736.85,66896.381475,primary_unique_reached_move,True,SHORT because absorb score 0.642 (ask absorbed buys); range compression observed; 17 defense cycles seen; zone defended for 1659 s; OFI score -0.317 (sell-side); trigger flow multiplier 1.56x; break 0.055% below zone
2026-03-29,BTC-USDT-SWAP-SHORT-1774760707000-14,SHORT,trigger,HIGH,7,2026-03-29T05:14:24+00:00,2026-03-29T05:16:17+00:00,66635.75,66724.495575,duplicate_reached_move,False,SHORT because aggressive buying pressure 0.642 (absorbed); absorb score 0.642 (ask absorbed buys); range compression observed; 51 defense cycles seen; zone defended for 557 s; trigger flow multiplier 2.12x; break 0.052% below zone
2026-03-29,BTC-USDT-SWAP-LONG-1774754966000-10,LONG,confirmed,MID,4,2026-03-29T03:32:26+00:00,,66917.67442499999,66984.625575,invalidated_or_expired,,LONG because absorb score 0.628 (bid absorbed sells); range compression observed; 48 defense cycles seen; zone defended for 180 s
2026-03-29,BTC-USDT-SWAP-LONG-1774762457000-15,LONG,trigger,HIGH,7,2026-03-29T05:37:38+00:00,2026-03-29T05:50:01+00:00,66560.15,66642.65467500001,failed_triggered,True,LONG because absorb score 0.616 (bid absorbed sells); range compression observed; 27 defense cycles seen; zone defended for 201 s; OFI score 0.094 (buy-side); trigger flow multiplier 1.42x; break 0.075% above zone
2026-03-29,BTC-USDT-SWAP-LONG-1774760584000-13,LONG,trigger,HIGH,7,2026-03-29T05:10:08+00:00,2026-03-29T05:53:13+00:00,66635.75,66737.301975,failed_triggered,False,LONG because absorb score 0.619 (bid absorbed sells); range compression observed; 17 defense cycles seen; zone defended for 424 s; OFI score 0.187 (buy-side); trigger flow multiplier 1.77x; break 0.086% above zone
2026-03-29,BTC-USDT-SWAP-SHORT-1774763331000-16,SHORT,trigger,HIGH,8,2026-03-29T05:58:13+00:00,2026-03-29T07:03:12+00:00,66572.34717499999,66794.75,duplicate_reached_move,False,SHORT because aggressive buying pressure 0.704 (absorbed); absorb score 0.774 (ask absorbed buys); range compression observed; 55 defense cycles seen; zone defended for 562 s; OFI score 0.088 (WARNING: buy-side); trigger flow multiplier 3.84x; break 0.055% below zone
2026-03-29,BTC-USDT-SWAP-LONG-1774755666000-11,LONG,confirmed,HIGH,5,2026-03-29T03:56:25+00:00,,66825.25,66930.198375,invalidated_or_expired,,LONG because absorb score 0.618 (bid absorbed sells); range compression observed; 3 defense cycles seen; zone defended for 919 s; OFI score -0.140 (WARNING: sell-side)
2026-03-29,BTC-USDT-SWAP-SHORT-1774768706000-17,SHORT,trigger,HIGH,7,2026-03-29T07:34:57+00:00,2026-03-29T10:07:42+00:00,66514.775975,66683.05,duplicate_reached_move,False,SHORT because aggressive buying pressure 0.689 (absorbed); absorb score 0.758 (ask absorbed buys); range compression observed; 38 defense cycles seen; zone defended for 991 s; trigger flow multiplier 3.32x; break 0.052% below zone
2026-03-29,BTC-USDT-SWAP-SHORT-1774779062000-19,SHORT,trigger,HIGH,7,2026-03-29T10:14:02+00:00,2026-03-29T10:21:37+00:00,66459.903425,66526.39657499999,duplicate_reached_move,False,SHORT because absorb score 0.623 (ask absorbed buys); range compression observed; 145 defense cycles seen; zone defended for 180 s; OFI score -0.096 (sell-side); trigger flow multiplier 1.40x; break 0.075% below zone
2026-03-29,BTC-USDT-SWAP-LONG-1774777150000-18,LONG,trigger,HIGH,7,2026-03-29T09:43:58+00:00,2026-03-29T11:04:47+00:00,66508.479125,66575.020875,failed_triggered,False,LONG because absorb score 0.652 (bid absorbed sells); range compression observed; 9 defense cycles seen; zone defended for 288 s; OFI score 0.258 (buy-side); trigger flow multiplier 1.49x; break 0.075% above zone
2026-03-29,BTC-USDT-SWAP-LONG-1774780706000-20,LONG,trigger,HIGH,8,2026-03-29T10:52:43+00:00,2026-03-29T11:04:47+00:00,66430.018375,66548.65,failed_triggered,True,LONG because aggressive selling pressure 0.623 (absorbed); absorb score 0.685 (bid absorbed sells); range compression observed; 44 defense cycles seen; zone defended for 857 s; OFI score 0.445 (buy-side); trigger flow multiplier 2.13x; break 0.114% above zone
2026-03-29,BTC-USDT-SWAP-LONG-1774783251000-21,LONG,trigger,HIGH,8,2026-03-29T11:23:51+00:00,2026-03-29T11:46:22+00:00,66734.65,66848.357475,failed_triggered,False,LONG because aggressive selling pressure 0.653 (absorbed); absorb score 0.718 (bid absorbed sells); range compression observed; 143 defense cycles seen; zone defended for 180 s; OFI score 0.435 (buy-side); trigger flow multiplier 2.51x; break 0.062% above zone
2026-03-29,BTC-USDT-SWAP-SHORT-1774752923000-8,SHORT,trigger,HIGH,8,2026-03-29T02:58:23+00:00,2026-03-29T13:08:35+00:00,66720.073275,66786.82672499999,duplicate_reached_move,False,SHORT because aggressive buying pressure 0.676 (absorbed); absorb score 0.744 (ask absorbed buys); range compression observed; 87 defense cycles seen; zone defended for 180 s; OFI score -0.149 (sell-side); trigger flow multiplier 3.11x; break 0.263% below zone
2026-03-29,BTC-USDT-SWAP-LONG-1774784312000-22,LONG,confirmed,HIGH,6,2026-03-29T11:54:31+00:00,,66772.25,66949.95,invalidated_or_expired,,LONG because aggressive selling pressure 0.676 (absorbed); absorb score 0.744 (bid absorbed sells); range compression observed; 22 defense cycles seen; zone defended for 959 s; OFI score -0.127 (WARNING: sell-side)
2026-03-29,BTC-USDT-SWAP-SHORT-1774805237000-23,SHORT,confirmed,HIGH,5,2026-03-29T17:31:28+00:00,,66178.144375,66257.45,invalidated_or_expired,,SHORT because absorb score 0.616 (ask absorbed buys); range compression observed; 80 defense cycles seen; zone defended for 251 s; OFI score 0.122 (WARNING: buy-side)
2026-03-29,BTC-USDT-SWAP-SHORT-1774826131000-24,SHORT,trigger,HIGH,7,2026-03-29T23:32:21+00:00,2026-03-29T23:38:58+00:00,65918.45,66261.05,failed_triggered,True,SHORT because absorb score 0.615 (ask absorbed buys); range compression observed; 5 defense cycles seen; zone defended for 1010 s; OFI score -0.104 (sell-side); trigger flow multiplier 1.43x; break 0.051% below zone
2026-03-30,BTC-USDT-SWAP-LONG-1774829268000-2,LONG,trigger,HIGH,8,2026-03-30T00:10:48+00:00,2026-03-30T00:19:15+00:00,65813.35,65979.05,duplicate_reached_move,True,LONG because aggressive selling pressure 0.649 (absorbed); absorb score 0.713 (bid absorbed sells); range compression observed; 153 defense cycles seen; zone defended for 180 s; OFI score 0.450 (buy-side); trigger flow multiplier 1.73x; break 0.680% above zone
2026-03-30,BTC-USDT-SWAP-LONG-1774829318000-3,LONG,trigger,HIGH,8,2026-03-30T00:11:52+00:00,2026-03-30T00:19:15+00:00,65813.35,65986.12657499999,primary_unique_reached_move,True,LONG because aggressive selling pressure 0.604 (absorbed); absorb score 0.665 (bid absorbed sells); range compression observed; 153 defense cycles seen; zone defended for 194 s; OFI score -0.053 (WARNING: sell-side); trigger flow multiplier 1.72x; break 0.669% above zone
2026-03-30,BTC-USDT-SWAP-LONG-1774829392000-4,LONG,trigger,HIGH,8,2026-03-30T00:13:57+00:00,2026-03-30T00:19:15+00:00,65801.95,65882.975025,duplicate_reached_move,True,LONG because aggressive selling pressure 0.617 (absorbed); absorb score 0.679 (bid absorbed sells); range compression observed; 115 defense cycles seen; zone defended for 245 s; OFI score -0.056 (WARNING: sell-side); trigger flow multiplier 1.65x; break 0.827% above zone
2026-03-30,BTC-USDT-SWAP-LONG-1774836861000-8,LONG,trigger,HIGH,8,2026-03-30T02:25:03+00:00,2026-03-30T02:44:05+00:00,66648.55,66843.95,failed_triggered,True,LONG because aggressive selling pressure 0.636 (absorbed); absorb score 0.699 (bid absorbed sells); range compression observed; 32 defense cycles seen; zone defended for 642 s; OFI score 0.208 (buy-side); trigger flow multiplier 3.37x; break 0.066% above zone
2026-03-30,BTC-USDT-SWAP-LONG-1774836898000-9,LONG,trigger,HIGH,7,2026-03-30T02:25:03+00:00,2026-03-30T02:44:05+00:00,66648.55,66843.95,failed_triggered,True,LONG because absorb score 0.614 (bid absorbed sells); range compression observed; 3 defense cycles seen; zone defended for 605 s; OFI score 0.141 (buy-side); trigger flow multiplier 3.00x; break 0.066% above zone
2026-03-30,BTC-USDT-SWAP-LONG-1774834220000-6,LONG,trigger,HIGH,7,2026-03-30T01:33:20+00:00,2026-03-30T02:45:21+00:00,66494.08632500001,66663.95,failed_triggered,False,LONG because absorb score 0.616 (bid absorbed sells); range compression observed; 126 defense cycles seen; zone defended for 180 s; OFI score 0.215 (buy-side); trigger flow multiplier 1.41x; break 0.462% above zone
2026-03-30,BTC-USDT-SWAP-LONG-1774834280000-7,LONG,trigger,HIGH,7,2026-03-30T01:34:20+00:00,2026-03-30T02:45:21+00:00,66544.361175,66663.95,failed_triggered,False,LONG because absorb score 0.610 (bid absorbed sells); range compression observed; 93 defense cycles seen; zone defended for 180 s; OFI score 0.236 (buy-side); trigger flow multiplier 1.40x; break 0.462% above zone
2026-03-30,BTC-USDT-SWAP-SHORT-1774830283000-5,SHORT,confirmed,HIGH,6,2026-03-30T00:43:45+00:00,,66150.95,66821.75,invalidated_or_expired,,SHORT because aggressive buying pressure 0.611 (absorbed); absorb score 0.672 (ask absorbed buys); range compression observed; 16 defense cycles seen; zone defended for 1142 s; OFI score -0.083 (sell-side)
2026-03-30,BTC-USDT-SWAP-SHORT-1774828839000-1,SHORT,confirmed,HIGH,6,2026-03-30T00:24:43+00:00,,65762.05,67026.65,invalidated_or_expired,,SHORT because aggressive buying pressure 0.604 (absorbed); absorb score 0.664 (ask absorbed buys); range compression observed; 6 defense cycles seen; zone defended for 1444 s; OFI score -0.193 (sell-side)
2026-03-30,BTC-USDT-SWAP-LONG-1774840912000-11,LONG,trigger,HIGH,7,2026-03-30T03:31:42+00:00,2026-03-30T04:07:27+00:00,67025.02072500001,67266.95,failed_triggered,True,LONG because absorb score 0.624 (bid absorbed sells); range compression observed; 54 defense cycles seen; zone defended for 590 s; OFI score 0.066 (buy-side); trigger flow multiplier 1.46x; break 0.166% above zone
2026-03-30,BTC-USDT-SWAP-LONG-1774841502000-12,LONG,trigger,HIGH,7,2026-03-30T03:35:04+00:00,2026-03-30T04:12:49+00:00,67147.55,67233.65002500001,failed_triggered,False,LONG because absorb score 0.653 (bid absorbed sells); range compression observed; 95 defense cycles seen; zone defended for 202 s; OFI score 0.181 (buy-side); trigger flow multiplier 1.87x; break 0.208% above zone
2026-03-30,BTC-USDT-SWAP-SHORT-1774842906000-13,SHORT,confirmed,HIGH,6,2026-03-30T03:58:06+00:00,,67101.05,67200.333375,invalidated_or_expired,,SHORT because aggressive buying pressure 0.613 (absorbed); absorb score 0.621 (ask absorbed buys); range compression observed; 93 defense cycles seen; zone defended for 180 s; OFI score -0.065 (sell-side)
2026-03-30,BTC-USDT-SWAP-LONG-1774843669000-14,LONG,trigger,HIGH,6,2026-03-30T04:12:27+00:00,2026-03-30T04:31:29+00:00,67295.05,67465.95,failed_triggered,False,LONG because absorb score 0.611 (bid absorbed sells); range compression observed; 44 defense cycles seen; zone defended for 278 s; trigger flow multiplier 1.48x; break 0.050% above zone
2026-03-30,BTC-USDT-SWAP-SHORT-1774840595000-10,SHORT,confirmed,HIGH,5,2026-03-30T03:55:06+00:00,,66966.450025,67291.95,invalidated_or_expired,,SHORT because absorb score 0.605 (ask absorbed buys); range compression observed; 7 defense cycles seen; zone defended for 2311 s; OFI score 0.596 (WARNING: buy-side)
2026-03-30,BTC-USDT-SWAP-LONG-1774846274000-16,LONG,trigger,HIGH,7,2026-03-30T05:08:43+00:00,2026-03-30T05:09:59+00:00,67475.25,67694.15,failed_triggered,False,LONG because absorb score 0.607 (bid absorbed sells); range compression observed; 17 defense cycles seen; zone defended for 1049 s; OFI score 0.075 (buy-side); trigger flow multiplier 2.35x; break 0.076% above zone
2026-03-30,BTC-USDT-SWAP-SHORT-1774846621000-17,SHORT,trigger,HIGH,8,2026-03-30T05:00:06+00:00,2026-03-30T05:42:23+00:00,67485.690275,67615.55,failed_triggered,True,SHORT because aggressive buying pressure 0.683 (absorbed); absorb score 0.751 (ask absorbed buys); range compression observed; 69 defense cycles seen; zone defended for 185 s; OFI score 0.247 (WARNING: buy-side); trigger flow multiplier 1.76x; break 0.072% below zone
